system:index,daily_date,soil_moisture,.geo
NASA_USDA_SMAP_SM20211208_20211210,2019-04-25,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211211_20211213,2019-04-26,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211214_20211216,2019-04-27,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211217_20211219,2019-04-28,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211220_20211222,2019-04-29,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211223_20211225,2019-04-30,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211226_20211228,2019-05-01,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20211229_20211231,2019-05-02,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220101_20220103,2019-05-03,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220104_20220106,2019-05-04,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220107_20220109,2019-05-05,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220110_20220112,2019-05-06,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220113_20220115,2019-05-07,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220116_20220118,2019-05-08,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220119_20220121,2019-05-09,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220122_20220124,2019-05-10,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220125_20220127,2019-05-11,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220128_20220130,2019-05-12,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220131_20220202,2019-05-13,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220203_20220205,2019-05-14,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220206_20220208,2019-05-15,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220209_20220211,2019-05-16,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220212_20220214,2019-05-17,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220215_20220217,2019-05-18,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220218_20220220,2019-05-19,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220221_20220223,2019-05-20,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220224_20220226,2019-05-21,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220227_20220301,2019-05-22,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220302_20220304,2019-05-23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220305_20220307,2019-05-24,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220308_20220310,2019-05-25,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220311_20220313,2019-05-26,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220314_20220316,2019-05-27,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220317_20220319,2019-05-28,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220320_20220322,2019-05-29,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220323_20220325,2019-05-30,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220326_20220328,2019-05-31,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220329_20220331,2019-06-01,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220401_20220403,2019-06-02,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220404_20220406,2019-06-03,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220407_20220409,2019-06-04,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220410_20220412,2019-06-05,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220413_20220415,2019-06-06,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220416_20220418,2019-06-07,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220419_20220421,2019-06-08,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220422_20220424,2019-06-09,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220425_20220427,2019-06-10,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220428_20220430,2019-06-11,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220501_20220503,2019-06-12,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220504_20220506,2019-06-13,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220507_20220509,2019-06-14,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220510_20220512,2019-06-15,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220513_20220515,2019-06-16,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220516_20220518,2019-06-17,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220519_20220521,2019-06-18,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220522_20220524,2019-06-19,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220525_20220527,2019-06-20,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220528_20220530,2019-06-21,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220531_20220602,2019-06-22,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220603_20220605,2019-06-23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220606_20220608,2019-06-24,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220609_20220611,2019-06-25,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220612_20220614,2019-06-26,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220615_20220617,2019-06-27,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220618_20220620,2019-06-28,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220621_20220623,2019-06-29,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220624_20220626,2019-06-30,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220627_20220629,2019-07-01,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220630_20220702,2019-07-02,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220703_20220705,2019-07-03,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220706_20220708,2019-07-04,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220709_20220711,2019-07-05,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220712_20220714,2019-07-06,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220715_20220717,2019-07-07,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220718_20220720,2019-07-08,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220721_20220723,2019-07-09,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220724_20220726,2019-07-10,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220727_20220729,2019-07-11,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220730_20220801,2019-07-12,,"{""type"":""MultiPoint"",""coordinates"":[]}"
NASA_USDA_SMAP_SM20220802_20220804,2019-07-13,,"{""type"":""MultiPoint"",""coordinates"":[]}"
,2019-07-14,,
,2019-07-15,,
,2019-07-16,,
,2019-07-17,,
,2019-07-18,,
,2019-07-19,,
,2019-07-20,,
,2019-07-21,,
,2019-07-22,,
,2019-07-23,,
,2019-07-24,,
,2019-07-25,,
,2019-07-26,,
,2019-07-27,,
,2019-07-28,,
,2019-07-29,,
,2019-07-30,,
,2019-07-31,,
,2019-08-01,,
,2019-08-02,,
,2019-08-03,,
,2019-08-04,,
,2019-08-05,,
,2019-08-06,,
,2019-08-07,,
,2019-08-08,,
,2019-08-09,,
,2019-08-10,,
,2019-08-11,,
,2019-08-12,,
,2019-08-13,,
,2019-08-14,,
,2019-08-15,,
,2019-08-16,,
,2019-08-17,,
,2019-08-18,,
,2019-08-19,,
,2019-08-20,,
,2019-08-21,,
,2019-08-22,,
,2019-08-23,,
,2019-08-24,,
,2019-08-25,,
,2019-08-26,,
,2019-08-27,,
,2019-08-28,,
,2019-08-29,,
,2019-08-30,,
,2019-08-31,,
,2019-09-01,,
,2019-09-02,,
,2019-09-03,,
,2019-09-04,,
,2019-09-05,,
,2019-09-06,,
,2019-09-07,,
,2019-09-08,,
,2019-09-09,,
,2019-09-10,,
,2019-09-11,,
,2019-09-12,,
,2019-09-13,,
,2019-09-14,,
,2019-09-15,,
,2019-09-16,,
,2019-09-17,,
,2019-09-18,,
,2019-09-19,,
,2019-09-20,,
,2019-09-21,,
,2019-09-22,,
,2019-09-23,,
,2019-09-24,,
,2019-09-25,,
,2019-09-26,,
,2019-09-27,,
,2019-09-28,,
,2019-09-29,,
,2019-09-30,,
,2019-10-01,,
,2019-10-02,,
,2019-10-03,,
,2019-10-04,,
,2019-10-05,,
,2019-10-06,,
,2019-10-07,,
,2019-10-08,,
,2019-10-09,,
,2019-10-10,,
,2019-10-11,,
,2019-10-12,,
,2019-10-13,,
,2019-10-14,,
,2019-10-15,,
,2019-10-16,,
,2019-10-17,,
,2019-10-18,,
,2019-10-19,,
,2019-10-20,,
,2019-10-21,,
,2019-10-22,,
,2019-10-23,,
,2019-10-24,,
,2019-10-25,,
,2019-10-26,,
,2019-10-27,,
,2019-10-28,,
,2019-10-29,,
,2019-10-30,,
,2019-10-31,,
,2019-11-01,,
,2019-11-02,,
,2019-11-03,,
,2019-11-04,,
,2019-11-05,,
,2019-11-06,,
,2019-11-07,,
,2019-11-08,,
,2019-11-09,,
,2019-11-10,,
,2019-11-11,,
,2019-11-12,,
,2019-11-13,,
,2019-11-14,,
,2019-11-15,,
,2019-11-16,,
,2019-11-17,,
,2019-11-18,,
,2019-11-19,,
,2019-11-20,,
,2019-11-21,,
,2019-11-22,,
,2019-11-23,,
,2019-11-24,,
,2019-11-25,,
,2019-11-26,,
,2019-11-27,,
,2019-11-28,,
,2019-11-29,,
,2019-11-30,,
,2019-12-01,,
,2019-12-02,,
,2019-12-03,,
,2019-12-04,,
,2019-12-05,,
,2019-12-06,,
,2019-12-07,,
,2019-12-08,,
,2019-12-09,,
,2019-12-10,,
,2019-12-11,,
,2019-12-12,,
,2019-12-13,,
,2019-12-14,,
,2019-12-15,,
,2019-12-16,,
,2019-12-17,,
,2019-12-18,,
,2019-12-19,,
,2019-12-20,,
,2019-12-21,,
,2019-12-22,,
,2019-12-23,,
,2019-12-24,,
,2019-12-25,,
,2019-12-26,,
,2019-12-27,,
,2019-12-28,,
,2019-12-29,,
,2019-12-30,,
,2019-12-31,,
,2020-01-01,,
,2020-01-02,,
,2020-01-03,,
,2020-01-04,,
,2020-01-05,,
,2020-01-06,,
,2020-01-07,,
,2020-01-08,,
,2020-01-09,,
,2020-01-10,,
,2020-01-11,,
,2020-01-12,,
,2020-01-13,,
,2020-01-14,,
,2020-01-15,,
,2020-01-16,,
,2020-01-17,,
,2020-01-18,,
,2020-01-19,,
,2020-01-20,,
,2020-01-21,,
,2020-01-22,,
,2020-01-23,,
,2020-01-24,,
,2020-01-25,,
,2020-01-26,,
,2020-01-27,,
,2020-01-28,,
,2020-01-29,,
,2020-01-30,,
,2020-01-31,,
,2020-02-01,,
,2020-02-02,,
,2020-02-03,,
,2020-02-04,,
,2020-02-05,,
,2020-02-06,,
,2020-02-07,,
,2020-02-08,,
,2020-02-09,,
,2020-02-10,,
,2020-02-11,,
,2020-02-12,,
,2020-02-13,,
,2020-02-14,,
,2020-02-15,,
,2020-02-16,,
,2020-02-17,,
,2020-02-18,,
,2020-02-19,,
,2020-02-20,,
,2020-02-21,,
,2020-02-22,,
,2020-02-23,,
,2020-02-24,,
,2020-02-25,,
,2020-02-26,,
,2020-02-27,,
,2020-02-28,,
,2020-02-29,,
,2020-03-01,,
,2020-03-02,,
,2020-03-03,,
,2020-03-04,,
,2020-03-05,,
,2020-03-06,,
,2020-03-07,,
,2020-03-08,,
,2020-03-09,,
,2020-03-10,,
,2020-03-11,,
,2020-03-12,,
,2020-03-13,,
,2020-03-14,,
,2020-03-15,,
,2020-03-16,,
,2020-03-17,,
,2020-03-18,,
,2020-03-19,,
,2020-03-20,,
,2020-03-21,,
,2020-03-22,,
,2020-03-23,,
,2020-03-24,,
,2020-03-25,,
,2020-03-26,,
,2020-03-27,,
,2020-03-28,,
,2020-03-29,,
,2020-03-30,,
,2020-03-31,,
,2020-04-01,,
,2020-04-02,,
,2020-04-03,,
,2020-04-04,,
,2020-04-05,,
,2020-04-06,,
,2020-04-07,,
,2020-04-08,,
,2020-04-09,,
,2020-04-10,,
,2020-04-11,,
,2020-04-12,,
,2020-04-13,,
,2020-04-14,,
,2020-04-15,,
,2020-04-16,,
,2020-04-17,,
,2020-04-18,,
,2020-04-19,,
,2020-04-20,,
,2020-04-21,,
,2020-04-22,,
,2020-04-23,,
,2020-04-24,,
,2020-04-25,,
,2020-04-26,,
,2020-04-27,,
,2020-04-28,,
,2020-04-29,,
,2020-04-30,,
,2020-05-01,,
,2020-05-02,,
,2020-05-03,,
,2020-05-04,,
,2020-05-05,,
,2020-05-06,,
,2020-05-07,,
,2020-05-08,,
,2020-05-09,,
,2020-05-10,,
,2020-05-11,,
,2020-05-12,,
,2020-05-13,,
,2020-05-14,,
,2020-05-15,,
,2020-05-16,,
,2020-05-17,,
,2020-05-18,,
,2020-05-19,,
,2020-05-20,,
,2020-05-21,,
,2020-05-22,,
,2020-05-23,,
,2020-05-24,,
,2020-05-25,,
,2020-05-26,,
,2020-05-27,,
,2020-05-28,,
,2020-05-29,,
,2020-05-30,,
,2020-05-31,,
,2020-06-01,,
,2020-06-02,,
,2020-06-03,,
,2020-06-04,,
,2020-06-05,,
,2020-06-06,,
,2020-06-07,,
,2020-06-08,,
,2020-06-09,,
,2020-06-10,,
,2020-06-11,,
,2020-06-12,,
,2020-06-13,,
,2020-06-14,,
,2020-06-15,,
,2020-06-16,,
,2020-06-17,,
,2020-06-18,,
,2020-06-19,,
,2020-06-20,,
,2020-06-21,,
,2020-06-22,,
,2020-06-23,,
,2020-06-24,,
,2020-06-25,,
,2020-06-26,,
,2020-06-27,,
,2020-06-28,,
,2020-06-29,,
,2020-06-30,,
,2020-07-01,,
,2020-07-02,,
,2020-07-03,,
,2020-07-04,,
,2020-07-05,,
,2020-07-06,,
,2020-07-07,,
,2020-07-08,,
,2020-07-09,,
,2020-07-10,,
,2020-07-11,,
,2020-07-12,,
,2020-07-13,,
,2020-07-14,,
,2020-07-15,,
,2020-07-16,,
,2020-07-17,,
,2020-07-18,,
,2020-07-19,,
,2020-07-20,,
,2020-07-21,,
,2020-07-22,,
,2020-07-23,,
,2020-07-24,,
,2020-07-25,,
,2020-07-26,,
,2020-07-27,,
,2020-07-28,,
,2020-07-29,,
,2020-07-30,,
,2020-07-31,,
,2020-08-01,,
,2020-08-02,,
,2020-08-03,,
,2020-08-04,,
,2020-08-05,,
,2020-08-06,,
,2020-08-07,,
,2020-08-08,,
,2020-08-09,,
,2020-08-10,,
,2020-08-11,,
,2020-08-12,,
,2020-08-13,,
,2020-08-14,,
,2020-08-15,,
,2020-08-16,,
,2020-08-17,,
,2020-08-18,,
,2020-08-19,,
,2020-08-20,,
,2020-08-21,,
,2020-08-22,,
,2020-08-23,,
,2020-08-24,,
,2020-08-25,,
,2020-08-26,,
,2020-08-27,,
,2020-08-28,,
,2020-08-29,,
,2020-08-30,,
,2020-08-31,,
,2020-09-01,,
,2020-09-02,,
,2020-09-03,,
,2020-09-04,,
,2020-09-05,,
,2020-09-06,,
,2020-09-07,,
,2020-09-08,,
,2020-09-09,,
,2020-09-10,,
,2020-09-11,,
,2020-09-12,,
,2020-09-13,,
,2020-09-14,,
,2020-09-15,,
,2020-09-16,,
,2020-09-17,,
,2020-09-18,,
,2020-09-19,,
,2020-09-20,,
,2020-09-21,,
,2020-09-22,,
,2020-09-23,,
,2020-09-24,,
,2020-09-25,,
,2020-09-26,,
,2020-09-27,,
,2020-09-28,,
,2020-09-29,,
,2020-09-30,,
,2020-10-01,,
,2020-10-02,,
,2020-10-03,,
,2020-10-04,,
,2020-10-05,,
,2020-10-06,,
,2020-10-07,,
,2020-10-08,,
,2020-10-09,,
,2020-10-10,,
,2020-10-11,,
,2020-10-12,,
,2020-10-13,,
,2020-10-14,,
,2020-10-15,,
,2020-10-16,,
,2020-10-17,,
,2020-10-18,,
,2020-10-19,,
,2020-10-20,,
,2020-10-21,,
,2020-10-22,,
,2020-10-23,,
,2020-10-24,,
,2020-10-25,,
,2020-10-26,,
,2020-10-27,,
,2020-10-28,,
,2020-10-29,,
,2020-10-30,,
,2020-10-31,,
,2020-11-01,,
,2020-11-02,,
,2020-11-03,,
,2020-11-04,,
,2020-11-05,,
,2020-11-06,,
,2020-11-07,,
,2020-11-08,,
,2020-11-09,,
,2020-11-10,,
,2020-11-11,,
,2020-11-12,,
,2020-11-13,,
,2020-11-14,,
,2020-11-15,,
,2020-11-16,,
,2020-11-17,,
,2020-11-18,,
,2020-11-19,,
,2020-11-20,,
,2020-11-21,,
,2020-11-22,,
,2020-11-23,,
,2020-11-24,,
,2020-11-25,,
,2020-11-26,,
,2020-11-27,,
,2020-11-28,,
,2020-11-29,,
,2020-11-30,,
,2020-12-01,,
,2020-12-02,,
,2020-12-03,,
,2020-12-04,,
,2020-12-05,,
,2020-12-06,,
,2020-12-07,,
,2020-12-08,,
,2020-12-09,,
,2020-12-10,,
,2020-12-11,,
,2020-12-12,,
,2020-12-13,,
,2020-12-14,,
,2020-12-15,,
,2020-12-16,,
,2020-12-17,,
,2020-12-18,,
,2020-12-19,,
,2020-12-20,,
,2020-12-21,,
,2020-12-22,,
,2020-12-23,,
,2020-12-24,,
,2020-12-25,,
,2020-12-26,,
,2020-12-27,,
,2020-12-28,,
,2020-12-29,,
,2020-12-30,,
,2020-12-31,,
,2021-01-01,,
,2021-01-02,,
,2021-01-03,,
,2021-01-04,,
,2021-01-05,,
,2021-01-06,,
,2021-01-07,,
,2021-01-08,,
,2021-01-09,,
,2021-01-10,,
,2021-01-11,,
,2021-01-12,,
,2021-01-13,,
,2021-01-14,,
,2021-01-15,,
,2021-01-16,,
,2021-01-17,,
,2021-01-18,,
,2021-01-19,,
,2021-01-20,,
,2021-01-21,,
,2021-01-22,,
,2021-01-23,,
,2021-01-24,,
,2021-01-25,,
,2021-01-26,,
,2021-01-27,,
,2021-01-28,,
,2021-01-29,,
,2021-01-30,,
,2021-01-31,,
,2021-02-01,,
,2021-02-02,,
,2021-02-03,,
,2021-02-04,,
,2021-02-05,,
,2021-02-06,,
,2021-02-07,,
,2021-02-08,,
,2021-02-09,,
,2021-02-10,,
,2021-02-11,,
,2021-02-12,,
,2021-02-13,,
,2021-02-14,,
,2021-02-15,,
,2021-02-16,,
,2021-02-17,,
,2021-02-18,,
,2021-02-19,,
,2021-02-20,,
,2021-02-21,,
,2021-02-22,,
,2021-02-23,,
,2021-02-24,,
,2021-02-25,,
,2021-02-26,,
,2021-02-27,,
,2021-02-28,,
,2021-03-01,,
,2021-03-02,,
,2021-03-03,,
,2021-03-04,,
,2021-03-05,,
,2021-03-06,,
,2021-03-07,,
,2021-03-08,,
,2021-03-09,,
,2021-03-10,,
,2021-03-11,,
,2021-03-12,,
,2021-03-13,,
,2021-03-14,,
,2021-03-15,,
,2021-03-16,,
,2021-03-17,,
,2021-03-18,,
,2021-03-19,,
,2021-03-20,,
,2021-03-21,,
,2021-03-22,,
,2021-03-23,,
,2021-03-24,,
,2021-03-25,,
,2021-03-26,,
,2021-03-27,,
,2021-03-28,,
,2021-03-29,,
,2021-03-30,,
,2021-03-31,,
,2021-04-01,,
,2021-04-02,,
,2021-04-03,,
,2021-04-04,,
,2021-04-05,,
,2021-04-06,,
,2021-04-07,,
,2021-04-08,,
,2021-04-09,,
,2021-04-10,,
,2021-04-11,,
,2021-04-12,,
,2021-04-13,,
,2021-04-14,,
,2021-04-15,,
,2021-04-16,,
,2021-04-17,,
,2021-04-18,,
,2021-04-19,,
,2021-04-20,,
,2021-04-21,,
,2021-04-22,,
,2021-04-23,,
,2021-04-24,,
,2021-04-25,,
,2021-04-26,,
,2021-04-27,,
,2021-04-28,,
,2021-04-29,,
,2021-04-30,,
,2021-05-01,,
,2021-05-02,,
,2021-05-03,,
,2021-05-04,,
,2021-05-05,,
,2021-05-06,,
,2021-05-07,,
,2021-05-08,,
,2021-05-09,,
,2021-05-10,,
,2021-05-11,,
,2021-05-12,,
,2021-05-13,,
,2021-05-14,,
,2021-05-15,,
,2021-05-16,,
,2021-05-17,,
,2021-05-18,,
,2021-05-19,,
,2021-05-20,,
,2021-05-21,,
,2021-05-22,,
,2021-05-23,,
,2021-05-24,,
,2021-05-25,,
,2021-05-26,,
,2021-05-27,,
,2021-05-28,,
,2021-05-29,,
,2021-05-30,,
,2021-05-31,,
,2021-06-01,,
,2021-06-02,,
,2021-06-03,,
,2021-06-04,,
,2021-06-05,,
,2021-06-06,,
,2021-06-07,,
,2021-06-08,,
,2021-06-09,,
,2021-06-10,,
,2021-06-11,,
,2021-06-12,,
,2021-06-13,,
,2021-06-14,,
,2021-06-15,,
,2021-06-16,,
,2021-06-17,,
,2021-06-18,,
,2021-06-19,,
,2021-06-20,,
,2021-06-21,,
,2021-06-22,,
,2021-06-23,,
,2021-06-24,,
,2021-06-25,,
,2021-06-26,,
,2021-06-27,,
,2021-06-28,,
,2021-06-29,,
,2021-06-30,,
,2021-07-01,,
,2021-07-02,,
,2021-07-03,,
,2021-07-04,,
,2021-07-05,,
,2021-07-06,,
,2021-07-07,,
,2021-07-08,,
,2021-07-09,,
,2021-07-10,,
,2021-07-11,,
,2021-07-12,,
,2021-07-13,,
,2021-07-14,,
,2021-07-15,,
,2021-07-16,,
,2021-07-17,,
,2021-07-18,,
,2021-07-19,,
,2021-07-20,,
,2021-07-21,,
,2021-07-22,,
,2021-07-23,,
,2021-07-24,,
,2021-07-25,,
,2021-07-26,,
,2021-07-27,,
,2021-07-28,,
,2021-07-29,,
,2021-07-30,,
,2021-07-31,,
,2021-08-01,,
,2021-08-02,,
,2021-08-03,,
,2021-08-04,,
,2021-08-05,,
,2021-08-06,,
,2021-08-07,,
,2021-08-08,,
,2021-08-09,,
,2021-08-10,,
,2021-08-11,,
,2021-08-12,,
,2021-08-13,,
,2021-08-14,,
,2021-08-15,,
,2021-08-16,,
,2021-08-17,,
,2021-08-18,,
,2021-08-19,,
,2021-08-20,,
,2021-08-21,,
,2021-08-22,,
,2021-08-23,,
,2021-08-24,,
,2021-08-25,,
,2021-08-26,,
,2021-08-27,,
,2021-08-28,,
,2021-08-29,,
,2021-08-30,,
,2021-08-31,,
,2021-09-01,,
,2021-09-02,,
,2021-09-03,,
,2021-09-04,,
,2021-09-05,,
,2021-09-06,,
,2021-09-07,,
,2021-09-08,,
,2021-09-09,,
,2021-09-10,,
,2021-09-11,,
,2021-09-12,,
,2021-09-13,,
,2021-09-14,,
,2021-09-15,,
,2021-09-16,,
,2021-09-17,,
,2021-09-18,,
,2021-09-19,,
,2021-09-20,,
,2021-09-21,,
,2021-09-22,,
,2021-09-23,,
,2021-09-24,,
,2021-09-25,,
,2021-09-26,,
,2021-09-27,,
,2021-09-28,,
,2021-09-29,,
,2021-09-30,,
,2021-10-01,,
,2021-10-02,,
,2021-10-03,,
,2021-10-04,,
,2021-10-05,,
,2021-10-06,,
,2021-10-07,,
,2021-10-08,,
,2021-10-09,,
,2021-10-10,,
,2021-10-11,,
,2021-10-12,,
,2021-10-13,,
,2021-10-14,,
,2021-10-15,,
,2021-10-16,,
,2021-10-17,,
,2021-10-18,,
,2021-10-19,,
,2021-10-20,,
,2021-10-21,,
,2021-10-22,,
,2021-10-23,,
,2021-10-24,,
,2021-10-25,,
,2021-10-26,,
,2021-10-27,,
,2021-10-28,,
,2021-10-29,,
,2021-10-30,,
,2021-10-31,,
,2021-11-01,,
,2021-11-02,,
,2021-11-03,,
,2021-11-04,,
,2021-11-05,,
,2021-11-06,,
,2021-11-07,,
,2021-11-08,,
,2021-11-09,,
,2021-11-10,,
,2021-11-11,,
,2021-11-12,,
,2021-11-13,,
,2021-11-14,,
,2021-11-15,,
,2021-11-16,,
,2021-11-17,,
,2021-11-18,,
,2021-11-19,,
,2021-11-20,,
,2021-11-21,,
,2021-11-22,,
,2021-11-23,,
,2021-11-24,,
,2021-11-25,,
,2021-11-26,,
,2021-11-27,,
,2021-11-28,,
,2021-11-29,,
,2021-11-30,,
,2021-12-01,,
,2021-12-02,,
,2021-12-03,,
,2021-12-04,,
,2021-12-05,,
,2021-12-06,,
,2021-12-07,,
,2021-12-08,,
,2021-12-09,,
,2021-12-10,,
,2021-12-11,,
,2021-12-12,,
,2021-12-13,,
,2021-12-14,,
,2021-12-15,,
,2021-12-16,,
,2021-12-17,,
,2021-12-18,,
,2021-12-19,,
,2021-12-20,,
,2021-12-21,,
,2021-12-22,,
,2021-12-23,,
,2021-12-24,,
,2021-12-25,,
,2021-12-26,,
,2021-12-27,,
,2021-12-28,,
,2021-12-29,,
,2021-12-30,,
,2021-12-31,,
,2022-01-01,,
,2022-01-02,,
,2022-01-03,,
,2022-01-04,,
,2022-01-05,,
,2022-01-06,,
,2022-01-07,,
,2022-01-08,,
,2022-01-09,,
,2022-01-10,,
,2022-01-11,,
,2022-01-12,,
,2022-01-13,,
,2022-01-14,,
,2022-01-15,,
,2022-01-16,,
,2022-01-17,,
,2022-01-18,,
,2022-01-19,,
,2022-01-20,,
,2022-01-21,,
,2022-01-22,,
,2022-01-23,,
,2022-01-24,,
,2022-01-25,,
,2022-01-26,,
,2022-01-27,,
,2022-01-28,,
,2022-01-29,,
,2022-01-30,,
,2022-01-31,,
,2022-02-01,,
